t,e,c,v
1720756286411,m,d,Congruent angles
1720756286439,p,l,FAB
1720756286508,p,l,CGB
1720756286807,h,po,A
1720756286814,h,po,A
1720756286816,h,s,segment.AF
1720756286824,h,s,segment.AF
1720756286826,h,t,triangle.ABF
1720756286856,h,t,triangle.ABF
1720756286863,h,s,segment.BF
1720756286877,h,s,segment.BF
1720756411811,a,pr,prove
1720756412172,a,pr,s1
1720756412367,a,pr,s2
1720756412564,a,pr,s3
1720756412767,a,pr,s4
1720756412933,a,pr,s5
1720756413114,a,pr,s6
1720756416858,p,l,AC
1720756419652,c,pr,s5
1720756420128,c,pr,s4
1720756420374,c,pr,s3
1720756421480,c,pr,s5
1720756422715,c,pr,s6
1720756423008,c,pr,s4
1720756423351,c,pr,s3
1720756423606,c,pr,s2
1720756424184,c,pr,s1
1720756424539,c,pr,s2
1720756424930,c,pr,s3
1720756425229,c,pr,s4
1720756425534,c,pr,s5
1720756426009,c,pr,s6
1720756433843,c,pr,s1
1720756442078,c,pr,s2
1720756442544,c,pr,s3
1720756442811,c,pr,s4
1720756443220,c,pr,s5
1720756443551,c,pr,s6
1720756465151,c,pr,s5
1720756465528,c,pr,s4
1720756465885,c,pr,s3
1720756466365,c,pr,s2
1720756466700,c,pr,s1
1720756467445,c,pr,s5
1720756467779,c,pr,s3
1720756468272,c,pr,s1
1720756471289,c,pr,s3
1720756472050,c,pr,s4
1720756472480,c,pr,s5
1720756472844,c,pr,s6
1720756528175,c,pr-r,s7
1720756528621,c,pr-r,s8
1720756537741,c,pr,s2
1720756537934,c,pr,s4
1720756540308,c,pr,s1
1720756540983,c,pr,s2
1720756541211,c,pr,s4
1720756557257,c,pr,s7
1720756557613,c,pr,s8
1720756561941,a,pr,s9
1720756562391,a,pr,s10
1720756563403,p,l,AF
1720756563418,p,l,GCB
1720756567031,c,pr,s9
1720756567294,c,pr,s7
1720756567589,c,pr,s4
1720756570821,c,pr,s1
1720756578241,c,pr,s2
1720756578834,c,pr,s3
1720756579176,c,pr,s4
1720756580304,c,pr,s2
1720756580932,c,pr,s1
1720756581316,c,pr,s2
1720756581672,c,pr,s3
1720756582037,c,pr,s4
1720756583813,c,pr,s3
1720756584341,c,pr,s4
1720756596204,h,po,F
1720756596211,h,po,F
1720756596364,h,s,segment.CG
1720756596378,h,s,segment.CG
1720756597122,h,s,segment.CG
1720756597136,h,s,segment.CG
1720756597138,h,t,triangle.BCG
1720756597144,h,t,triangle.BCG
1720756597145,h,s,segment.BG
1720756597151,h,s,segment.BG
1720756608187,c,pr,s5
1720756608692,c,pr,s6
1720756618039,c,pr,s4
1720756618874,h,po,A
1720756618881,h,po,A
1720756618888,h,s,segment.AD
1720756618895,h,s,segment.AD
1720756618897,h,s,segment.CD
1720756618909,h,s,segment.CD
1720756618912,h,t,triangle.BCD
1720756618918,h,t,triangle.BCD
1720756618921,h,s,segment.CG
1720756618928,h,s,segment.CG
1720756619027,h,s,segment.CG
1720756619124,h,s,segment.CG
1720756619388,h,po,G
1720756619486,h,po,G
1720756619491,h,s,segment.CG
1720756619514,h,s,segment.CG
1720756619517,h,t,triangle.BCG
1720756619778,h,t,triangle.BCG
1720756619780,h,s,segment.BC
1720756619792,h,s,segment.BC
1720756619794,h,t,triangle.BCD
1720756619819,h,t,triangle.BCD
1720756619821,h,s,segment.BD
1720756619827,h,s,segment.BD
1720756619828,h,t,triangle.ABD
1720756619847,h,t,triangle.ABD
1720756619850,h,s,segment.AB
1720756619862,h,s,segment.AB
1720756619863,h,t,triangle.ABF
1720756619870,h,t,triangle.ABF
1720756619873,h,s,segment.AF
1720756619880,h,s,segment.AF
1720756620056,h,s,segment.AF
1720756620154,h,s,segment.AF
1720756620299,h,s,segment.AF
1720756620348,h,s,segment.AF
1720756620350,h,t,triangle.ABF
1720756620439,h,t,triangle.ABF
1720756620441,h,s,segment.AB
1720756620452,h,s,segment.AB
1720756620454,h,s,segment.BD
1720756620459,h,s,segment.BD
1720756620461,h,s,segment.BC
1720756620473,h,s,segment.BC
1720756620475,h,t,triangle.BCG
1720756620641,h,t,triangle.BCG
1720756620643,h,s,segment.BC
1720756620682,h,s,segment.BC
1720756620684,h,t,triangle.BCD
1720756620765,h,t,triangle.BCD
1720756620768,h,s,segment.BD
1720756620773,h,s,segment.BD
1720756620775,h,t,triangle.ABD
1720756620793,h,t,triangle.ABD
1720756620796,h,s,segment.AB
1720756620801,h,s,segment.AB
1720756620803,h,s,segment.AF
1720756620809,h,s,segment.AF
1720756621287,h,s,segment.AF
1720756621300,h,s,segment.AF
1720756621303,h,t,triangle.ABF
1720756621641,h,t,triangle.ABF
1720756621644,h,s,segment.AB
1720756621655,h,s,segment.AB
1720756621663,h,s,segment.BD
1720756621697,h,s,segment.BD
1720756621699,h,s,segment.CD
1720756621704,h,s,segment.CD
1720756621706,h,s,segment.AD
1720756621712,h,s,segment.AD
1720756621715,h,po,D
1720756621722,h,po,D
1720756622845,c,pr,s5
1720756623253,c,pr,s4
1720756624068,h,s,segment.AF
1720756624082,h,s,segment.AF
1720756624086,h,s,segment.AB
1720756624090,h,s,segment.AB
1720756624092,h,t,triangle.ABD
1720756624131,h,t,triangle.ABD
1720756624133,h,s,segment.BD
1720756624485,h,s,segment.BD
1720756624488,h,t,triangle.ABD
1720756624819,h,t,triangle.ABD
1720756624821,h,s,segment.AD
1720756625362,h,s,segment.AD
1720756625364,h,po,A
1720756625375,h,po,A
1720756626064,h,s,segment.AD
1720756626523,h,s,segment.AD
1720756626525,h,s,segment.BD
1720756626544,h,s,segment.BD
1720756626545,h,s,segment.CD
1720756627107,h,s,segment.CD
1720756627110,h,t,triangle.BCD
1720756627190,h,t,triangle.BCD
1720756627193,h,s,segment.BC
1720756627496,h,s,segment.BC
1720756627552,h,t,triangle.BCD
1720756627788,h,t,triangle.BCD
1720756627796,h,t,triangle.BCD
1720756627810,h,t,triangle.BCD
1720756627812,h,s,segment.BC
1720756627844,h,s,segment.BC
1720756627846,h,t,triangle.BCG
1720756628157,h,t,triangle.BCG
1720756628159,h,s,segment.BG
1720756628289,h,s,segment.BG
1720756628484,h,s,segment.BG
1720756628512,h,s,segment.BG
1720756628514,h,t,triangle.BCG
1720756628762,h,t,triangle.BCG
1720756628765,h,s,segment.BC
1720756628797,h,s,segment.BC
1720756628799,h,s,segment.BD
1720756628992,h,s,segment.BD
1720756628995,h,t,triangle.ABD
1720756629001,h,t,triangle.ABD
1720756629003,h,s,segment.AB
1720756629040,h,s,segment.AB
1720756629043,h,t,triangle.ABF
1720756629760,c,t,triangle.ABF
1720756630450,c,t,triangle.ABF
1720756630869,h,s,segment.AF
1720756630883,h,s,segment.AF
1720756631161,p,l,AFB
1720756631363,p,l,AFB
1720756631390,p,l,ABF
1720756631399,m,d,Congruent triangles
1720756631412,p,l,BCG
1720756631891,h,s,segment.AF
1720756631919,h,s,segment.AF
1720756631921,h,t,triangle.ABF
1720756632646,c,t,triangle.ABF
1720756633135,c,t,triangle.ABF
1720756633852,h,s,segment.AF
1720756633866,h,s,segment.AF
1720756638103,c,pr,s2
1720756638555,c,pr,s1
1720756639108,c,pr,s3
1720756639515,c,pr,s4
1720756639986,c,pr,s5
1720756642294,h,s,segment.AF
1720756642301,h,s,segment.AF
1720756642303,h,t,triangle.ABF
1720756642329,h,t,triangle.ABF
1720756642331,h,s,segment.BF
1720756642343,h,s,segment.BF
1720756642345,h,s,segment.BD
1720756642350,h,s,segment.BD
1720756642352,h,s,segment.BG
1720756642359,h,s,segment.BG
1720756642362,h,t,triangle.BCG
1720756642551,h,t,triangle.BCG
1720756642553,h,s,segment.BC
1720756642586,h,s,segment.BC
1720756642589,h,s,segment.BD
1720756642607,h,s,segment.BD
1720756642609,h,s,segment.AB
1720756642662,h,s,segment.AB
1720756642664,h,t,triangle.ABF
1720756643324,c,t,triangle.ABF
1720756643455,h,s,segment.AB
1720756643469,h,s,segment.AB
1720756643471,h,s,segment.BD
1720756643479,h,s,segment.BD
1720756643481,h,s,segment.BC
1720756643487,h,s,segment.BC
1720756643490,h,t,triangle.BCG
1720756643824,c,t,triangle.BCG
1720756644025,h,s,segment.BC
1720756644046,h,s,segment.BC
1720756644049,h,s,segment.BD
1720756644060,h,s,segment.BD
1720756644062,h,s,segment.AB
1720756644081,h,s,segment.AB
1720756644398,c,t,triangle.ABF
1720756644485,h,s,segment.AB
1720756644499,h,s,segment.AB
1720756644502,h,s,segment.BD
1720756644506,h,s,segment.BD
1720756644509,h,s,segment.BC
1720756644527,h,s,segment.BC
1720756644757,c,t,triangle.BCG
1720756645020,h,s,segment.BC
1720756645041,h,s,segment.BC
1720756645055,h,t,triangle.BCD
1720756645069,h,t,triangle.BCD
1720756645071,h,s,segment.BD
1720756645090,h,s,segment.BD
1720756645092,h,t,triangle.ABD
1720756645118,h,t,triangle.ABD
1720756645121,h,s,segment.AD
1720756645138,h,s,segment.AD
1720756645140,h,po,A
1720756645146,h,po,A
1720756654769,h,s,segment.AF
1720756654797,h,s,segment.AF
1720756654800,h,t,triangle.ABF
1720756656097,h,t,triangle.ABF
1720756656099,h,s,segment.AB
1720756656111,h,s,segment.AB
1720756656113,h,s,segment.BD
1720756656125,h,s,segment.BD
1720756656128,h,s,segment.BC
1720756656146,h,s,segment.BC
1720756656148,h,t,triangle.BCG
1720756656661,h,t,triangle.BCG
1720756656663,h,s,segment.BC
1720756656675,h,s,segment.BC
1720756656677,h,s,segment.BD
1720756656682,h,s,segment.BD
1720756656684,h,s,segment.AB
1720756656695,h,s,segment.AB
1720756656698,h,t,triangle.ABF
1720756656967,h,t,triangle.ABF
1720756656969,h,s,segment.AB
1720756656974,h,s,segment.AB
1720756656976,h,s,segment.BD
1720756656982,h,s,segment.BD
1720756656984,h,s,segment.BC
1720756656994,h,s,segment.BC
1720756656996,h,t,triangle.BCG
1720756657453,h,t,triangle.BCG
1720756657455,h,s,segment.BC
1720756657482,h,s,segment.BC
1720756657485,h,t,triangle.BCD
1720756657516,h,t,triangle.BCD
1720756657518,h,s,segment.BD
1720756657718,h,s,segment.BD
1720756657720,h,t,triangle.ABD
1720756657780,h,t,triangle.ABD
1720756657782,h,s,segment.AB
1720756658003,h,s,segment.AB
1720756658005,h,t,triangle.ABF
1720756658316,h,t,triangle.ABF
1720756658319,h,s,segment.AB
1720756658399,h,s,segment.AB
1720756658402,h,t,triangle.ABF
1720756658407,h,t,triangle.ABF
1720756658409,h,s,segment.AF
1720756658420,h,s,segment.AF
1720756659032,p,l,BCD
1720756659150,p,l,BCD
1720756659227,m,d,Congruent triangles
1720756659275,p,l,AFB
1720756659366,m,d,Congruent triangles
1720756659387,p,l,BC
1720756659402,m,d,Congruent triangles
1720756659456,p,l,GCB
1720756659790,h,s,segment.AF
1720756659887,h,s,segment.AF
1720756662161,h,s,segment.AF
1720756662203,h,s,segment.AF
1720756662206,h,t,triangle.ABF
1720756662697,h,t,triangle.ABF
1720756662699,h,s,segment.BF
1720756662725,h,s,segment.BF
1720756662728,h,po,B
1720756662739,h,po,B
1720756662741,h,s,segment.BG
1720756662760,h,s,segment.BG
1720756662763,h,t,triangle.BCG
1720756662808,h,t,triangle.BCG
1720756662810,h,s,segment.CG
1720756662857,h,s,segment.CG
1720756662859,h,t,triangle.BCG
1720756662885,h,t,triangle.BCG
1720756662888,h,s,segment.BC
1720756662898,h,s,segment.BC
1720756662905,h,t,triangle.BCD
1720756662913,h,t,triangle.BCD
1720756662915,h,s,segment.BD
1720756662921,h,s,segment.BD
1720756662940,h,s,segment.AB
1720756662961,h,s,segment.AB
1720756662963,h,t,triangle.ABF
1720756663003,h,t,triangle.ABF
1720756663006,h,s,segment.AB
1720756663031,h,s,segment.AB
1720756663034,h,s,segment.BD
1720756663045,h,s,segment.BD
1720756663047,h,s,segment.BC
1720756663052,h,s,segment.BC
1720756663054,h,t,triangle.BCG
1720756663183,h,t,triangle.BCG
1720756663185,h,s,segment.BC
1720756663191,h,s,segment.BC
1720756663193,h,s,segment.BD
1720756663198,h,s,segment.BD
1720756663201,h,s,segment.AB
1720756663208,h,s,segment.AB
1720756663210,h,t,triangle.ABF
1720756663232,h,t,triangle.ABF
1720756663235,h,s,segment.AF
1720756663246,h,s,segment.AF
1720756663385,h,s,segment.AF
1720756663392,h,s,segment.AF
1720756663394,h,t,triangle.ABF
1720756663399,h,t,triangle.ABF
1720756663402,h,t,triangle.ABD
1720756663410,h,t,triangle.ABD
1720756663413,h,s,segment.BD
1720756663418,h,s,segment.BD
1720756663421,h,t,triangle.BCD
1720756663425,h,t,triangle.BCD
1720756663427,h,s,segment.CD
1720756663448,h,s,segment.CD
1720756663496,h,s,segment.CG
1720756663510,h,s,segment.CG
1720756663514,h,t,triangle.BCG
1720756663545,h,t,triangle.BCG
1720756663547,h,s,segment.BC
1720756663573,h,s,segment.BC
1720756663576,h,s,segment.BF
1720756663581,h,s,segment.BF
1720756663642,h,s,segment.BF
1720756663656,h,s,segment.BF
1720756663658,h,t,triangle.ABF
1720756663677,h,t,triangle.ABF
1720756663680,h,s,segment.AF
1720756663685,h,s,segment.AF
1720756664039,p,l,ADB
1720756664888,c,pr,s4
1720756665260,c,pr,s2
1720756665584,c,pr,s3
1720756666015,c,pr,s4
1720756666784,c,pr,s1
1720756669435,h,po,D
1720756669442,h,po,D
1720756669449,h,s,segment.CD
1720756669463,h,s,segment.CD
1720756669465,h,s,segment.CG
1720756669470,h,s,segment.CG
1720756669539,h,s,segment.CG
1720756669560,h,s,segment.CG
1720756669563,h,t,triangle.BCG
1720756669588,h,t,triangle.BCG
1720756669596,h,s,segment.BG
1720756669678,h,s,segment.BG
1720756669686,h,t,triangle.BCG
1720756669734,h,t,triangle.BCG
1720756669736,h,s,segment.BC
1720756669741,h,s,segment.BC
1720756669744,h,t,triangle.BCD
1720756669755,h,t,triangle.BCD
1720756669757,h,s,segment.CD
1720756669763,h,s,segment.CD
1720756670432,c,pr,s2
1720756671611,h,s,segment.AD
1720756672474,h,s,segment.AD
1720756672477,h,s,segment.CD
1720756672870,h,s,segment.CD
1720756672912,h,po,D
1720756672981,h,po,D
1720756673385,h,s,segment.AD
1720756673434,h,s,segment.AD
1720756673437,h,s,segment.BD
1720756673566,h,s,segment.BD
1720756673569,h,s,segment.CD
1720756673732,h,s,segment.CD
1720756673734,h,s,segment.AD
1720756673781,h,s,segment.AD
1720756673783,h,po,A
1720756673789,h,po,A
1720756674309,p,l,GCB
1720756675026,p,l,GCB
1720756675191,c,pr,s3
1720756675944,h,po,D
1720756675958,h,po,D
1720756677112,h,s,segment.AF
1720756677120,h,s,segment.AF
1720756677124,h,po,F
1720756677272,h,po,F
1720756677275,h,s,segment.AF
1720756677293,h,s,segment.AF
1720756677481,h,s,segment.AF
1720756677494,h,s,segment.AF
1720756677497,h,t,triangle.ABF
1720756677529,h,t,triangle.ABF
1720756677532,h,s,segment.BF
1720756677543,h,s,segment.BF
1720756677545,h,po,B
1720756677551,h,po,B
1720756677703,h,s,segment.BG
1720756677738,h,s,segment.BG
1720756677740,h,t,triangle.BCG
1720756677752,h,t,triangle.BCG
1720756677755,h,s,segment.CG
1720756677780,h,s,segment.CG
1720756677953,h,s,segment.CG
1720756677967,h,s,segment.CG
1720756677969,h,po,C
1720756677974,h,po,C
1720756678064,h,s,segment.CD
1720756678072,h,s,segment.CD
1720756678075,h,t,triangle.BCD
1720756678092,h,t,triangle.BCD
1720756678099,h,t,triangle.BCD
1720756678107,h,t,triangle.BCD
1720756678109,h,s,segment.BD
1720756678120,h,s,segment.BD
1720756678124,h,s,segment.AB
1720756678130,h,s,segment.AB
1720756678132,h,t,triangle.ABF
1720756678137,h,t,triangle.ABF
1720756678139,h,s,segment.BF
1720756678156,h,s,segment.BF
1720756678231,h,s,segment.BF
1720756678245,h,s,segment.BF
1720756678248,h,t,triangle.ABF
1720756678273,h,t,triangle.ABF
1720756678275,h,s,segment.AB
1720756678294,h,s,segment.AB
1720756678296,h,s,segment.AD
1720756678301,h,s,segment.AD
1720756679113,c,pr,s4
1720756679657,h,po,A
1720756679671,h,po,A
1720756679673,h,s,segment.AD
1720756679880,h,s,segment.AD
1720756679882,h,t,triangle.ABD
1720756679900,h,t,triangle.ABD
1720756679903,h,s,segment.BD
1720756679991,h,s,segment.BD
1720756680012,h,s,segment.AB
1720756680026,h,s,segment.AB
1720756680029,h,t,triangle.ABF
1720756680054,h,t,triangle.ABF
1720756680056,h,s,segment.AF
1720756680075,h,s,segment.AF
1720756680311,h,s,segment.AF
1720756680325,h,s,segment.AF
1720756680329,h,t,triangle.ABF
1720756680373,h,t,triangle.ABF
1720756680375,h,s,segment.AB
1720756680381,h,s,segment.AB
1720756680383,h,s,segment.BD
1720756680389,h,s,segment.BD
1720756680391,h,s,segment.BC
1720756680568,h,s,segment.BC
1720756680571,h,t,triangle.BCG
1720756680624,h,t,triangle.BCG
1720756680626,h,s,segment.CG
1720756680638,h,s,segment.CG
1720756680874,h,s,segment.CG
1720756681020,h,s,segment.CG
1720756681022,h,t,triangle.BCG
1720756681966,h,t,triangle.BCG
1720756681969,h,s,segment.CG
1720756681979,h,s,segment.CG
1720756682181,h,s,segment.CG
1720756682202,h,s,segment.CG
1720756682204,h,s,segment.BC
1720756682209,h,s,segment.BC
1720756682211,h,t,triangle.BCD
1720756682217,h,t,triangle.BCD
1720756682219,h,s,segment.CD
1720756682230,h,s,segment.CD
1720756682237,h,po,D
1720756682245,h,po,D
1720756683657,c,pr,s5
1720756686702,c,pr,s6
1720756687686,c,pr,s5
1720756688156,c,pr,s6
1720756695447,c,pr,s7
1720756701819,c,pr,s8
1720756707074,c,pr,s9
1720756713612,h,s,segment.CG
1720756713634,h,s,segment.CG
1720756713637,h,t,triangle.BCG
1720756713828,h,t,triangle.BCG
1720756713830,h,s,segment.BC
1720756713856,h,s,segment.BC
1720756713863,h,t,triangle.BCD
1720756713870,h,t,triangle.BCD
1720756713874,h,s,segment.BD
1720756713881,h,s,segment.BD
1720756713890,h,s,segment.AB
1720756713904,h,s,segment.AB
1720756713906,h,t,triangle.ABF
1720756713925,h,t,triangle.ABF
1720756713928,h,s,segment.AF
1720756713946,h,s,segment.AF
1720756714544,h,t,triangle.ABF
1720756714551,h,t,triangle.ABF
1720756714553,h,s,segment.AB
1720756714561,h,s,segment.AB
1720756714564,h,s,segment.BD
1720756714571,h,s,segment.BD
1720756714574,h,s,segment.BC
1720756714580,h,s,segment.BC
1720756714583,h,t,triangle.BCG
1720756714669,h,t,triangle.BCG
1720756714672,h,s,segment.BG
1720756714684,h,s,segment.BG
1720756714687,h,s,segment.BF
1720756714697,h,s,segment.BF
1720756714700,h,t,triangle.ABF
1720756714718,h,t,triangle.ABF
1720756714968,h,s,segment.CG
1720756714976,h,s,segment.CG
1720756714979,h,t,triangle.BCG
1720756714989,h,t,triangle.BCG
1720756714991,h,s,segment.BC
1720756714999,h,s,segment.BC
1720756715002,h,t,triangle.BCD
1720756715010,h,t,triangle.BCD
1720756715013,h,t,triangle.ABD
1720756715031,h,t,triangle.ABD
1720756715033,h,s,segment.AD
1720756715039,h,s,segment.AD
1720756716429,h,s,segment.CG
1720756716436,h,s,segment.CG
1720756716439,h,t,triangle.BCG
1720756716450,h,t,triangle.BCG
1720756716457,h,s,segment.BG
1720756716477,h,s,segment.BG
1720756716561,h,s,segment.BG
1720756716589,h,s,segment.BG
1720756716591,h,t,triangle.BCG
1720756716623,h,t,triangle.BCG
1720756716626,h,s,segment.BC
1720756716637,h,s,segment.BC
1720756716640,h,t,triangle.BCD
1720756716646,h,t,triangle.BCD
1720756716649,h,s,segment.BD
1720756716656,h,s,segment.BD
1720756716661,h,t,triangle.ABD
1720756716665,h,t,triangle.ABD
1720756716668,h,s,segment.AB
1720756716686,h,s,segment.AB
1720756716689,h,t,triangle.ABF
1720756716728,h,t,triangle.ABF
1720756716730,h,s,segment.AF
1720756716748,h,s,segment.AF
1720756716804,h,s,segment.AF
1720756716811,h,s,segment.AF
1720756716814,h,s,segment.AD
1720756716819,h,s,segment.AD
1720756720903,c,pr,s10
